id,name,professor,credit,type,dept,grade,is_online,is_english,lecture_type,slots,time_raw
391720-11,"일반화학실험1
국문 ENG",오경근,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [9, 10, 11, 12], ""room"": ""3공320"", ""start"": ""17:00"", ""end"": ""20:00""}]",금9~12(3공320)
391720-12,"일반화학실험1
국문 ENG",오준균,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [1, 2, 3, 4], ""room"": ""3공405"", ""start"": ""09:00"", ""end"": ""12:00""}]",월1~4(3공405)
391720-13,"일반화학실험1
국문 ENG",엄원식,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [5, 6, 7, 8], ""room"": ""3공317"", ""start"": ""13:00"", ""end"": ""16:00""}]",월5~8(3공317)
391720-14,"일반화학실험1
국문 ENG",김호동,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [10, 11, 12, 13], ""room"": ""3공302"", ""start"": ""18:00"", ""end"": ""13""}]",화10~13(3공302)
391720-15,"일반화학실험1
국문 ENG",박민수,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [13, 14, 15, 16], ""room"": ""3공405"", ""start"": ""13"", ""end"": ""16""}]",금13~16(3공405)
391720-16,"일반화학실험1
국문 ENG",김호동,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4], ""room"": ""3공302"", ""start"": ""09:00"", ""end"": ""12:00""}]",수1~4(3공302)
391720-17,"일반화학실험1
국문 ENG",이동현,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [5, 6, 7, 8], ""room"": ""3공405"", ""start"": ""13:00"", ""end"": ""16:00""}]",수5~8(3공405)
391720-18,"일반화학실험1
국문 ENG",구병진,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [10, 11, 12, 13], ""room"": ""3공405"", ""start"": ""18:00"", ""end"": ""13""}]",목10~13(3공405)
391720-19,"일반화학실험1
국문 ENG",이정진,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [14, 15, 16, 17], ""room"": ""3공302"", ""start"": ""14"", ""end"": ""17""}]",목14~17(3공302)
391720-20,"일반화학실험1
국문 ENG",박민수,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4], ""room"": ""3공405"", ""start"": ""09:00"", ""end"": ""12:00""}]",금1~4(3공405)
391720-47,"일반화학실험1
국문 ENG",김호동,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [5, 6, 7, 8], ""room"": ""3공302"", ""start"": ""13:00"", ""end"": ""16:00""}]",금5~8(3공302)
391720-48,"일반화학실험1
국문 ENG",김응건,1,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [9, 10, 11, 12], ""room"": ""3공405"", ""start"": ""17:00"", ""end"": ""20:00""}]",금9~12(3공405)
561960-1,"저널리즘의이해
국문 ENG",강내원,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""미디어507"", ""start"": """", ""end"": """"}]","화10~12(미디어507)

목10~12(미디어507)"
561960-2,"저널리즘의이해
국문 ENG",강내원,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""미디어102"", ""start"": """", ""end"": """"}]","화13~15(미디어102)

수10~12(미디어102)"
561960-3,"저널리즘의이해
국문 ENG",강내원,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""미디어507"", ""start"": """", ""end"": """"}]","수4~6(미디어507)

목4~6(미디어507)"
404940-1,"정치학개론
국문 ENG",장진혁,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""사회215"", ""start"": """", ""end"": """"}]","월10~12(사회215)

수10~12(사회215)"
471670-1,"철학입문
국문 ENG",김준영,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문403"", ""start"": """", ""end"": """"}]","월8~10(인문403)

화8~10(인문403)"
428050-1,"한국과국제환경
국문 ENG",조한승,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [10, 11, 12, 13, 14, 15], ""room"": ""사회105"", ""start"": ""18:00"", ""end"": ""15""}]",금10~15(사회105)
500480-1,"한국문화와철학
국문 ENG",황종원,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문323"", ""start"": """", ""end"": """"}]","월4~6(인문323)

목4~6(인문323)"
452180-1,"한국현대문학의이해
국문 ENG",김민주,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""인문207"", ""start"": ""15:00"", ""end"": ""20:00""}]",월7~12(인문207)
452180-2,"한국현대문학의이해
국문 ENG",김민주,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [7, 8, 9, 10, 11, 12], ""room"": ""인문207"", ""start"": ""15:00"", ""end"": ""20:00""}]",수7~12(인문207)
433170-1,"행정학개론
국문 ENG",김태연,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화4~6(사회101)

목4~6(사회101)"
433170-2,"행정학개론
국문 ENG",김태연,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화7~9(사회101)

목7~9(사회101)"
565590-1,"헌법국가론
국문 ENG",김래영,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""대학원동217"", ""start"": """", ""end"": """"}]","월4~6(대학원동217)

수4~6(대학원동217)"
565590-2,"헌법국가론
국문 ENG",김래영,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""대학원동214"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(대학원동214)
565590-3,"헌법국가론
국문 ENG",장철준,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""대학원동216"", ""start"": """", ""end"": """"}]","월4~6(대학원동216)

목10~12(대학원동216)"
550370-1,"현대사회와행정
국문 ENG",김형수,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화10~12(사회101)

수10~12(사회101)"
550370-2,"현대사회와행정
국문 ENG",김형수,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화13~15(사회101)

수13~15(사회101)"
546670-1,"회계학원론
국문 ENG",조선애,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경201"", ""start"": """", ""end"": """"}]","화4~6(상경201)

목4~6(상경201)"
546670-2,"회계학원론
국문 ENG",문보영,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경409"", ""start"": """", ""end"": """"}]","월7~9(상경409)

화7~9(상경409)"
546670-3,"회계학원론
국문 ENG",문보영,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경409"", ""start"": """", ""end"": """"}]","월10~12(상경409)

화4~6(상경409)"
546670-6,"회계학원론
국문 ENG",김요환,3,학문기초,퇴계혁신칼리지(광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [], ""room"": ""상경409"", ""start"": """", ""end"": """"}]","목7~9(상경409)

금7~9(상경409)"
549180-1,"AI와도시계획
국문 ENG",최준용,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회215"", ""start"": """", ""end"": """"}]","화10~12(사회215)

목10~12(사회215)"
549180-2,"AI와도시계획
국문 ENG",최준용,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회215"", ""start"": """", ""end"": """"}]","화13~15(사회215)

목13~15(사회215)"
555800-1,"IT와비즈니스
국문 ENG",송인국,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경301"", ""start"": """", ""end"": """"}]","월4~6(상경301)

화4~6(상경301)"
555800-2,"IT와비즈니스
국문 ENG",송인국,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경301"", ""start"": """", ""end"": """"}]","월7~9(상경301)

수7~9(상경301)"
555800-3,"IT와비즈니스
국문 ENG",장윤희,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경529"", ""start"": """", ""end"": """"}]","화13~15(상경529)

목7~9(상경529)"
555800-4,"IT와비즈니스
국문 ENG",장윤희,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경529"", ""start"": """", ""end"": """"}]","화16~18(상경529)

목10~12(상경529)"
555810-1,"경영데이터분석
국문 ENG",조수지,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경202"", ""start"": """", ""end"": """"}]","월1~3(상경202)

수1~3(상경202)"
555810-2,"경영데이터분석
국문 ENG",조수지,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경202"", ""start"": """", ""end"": """"}]","월4~6(상경202)

수4~6(상경202)"
555810-3,"경영데이터분석
국문 ENG",조수지,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경202"", ""start"": """", ""end"": """"}]","화1~3(상경202)

목1~3(상경202)"
555810-4,"경영데이터분석
국문 ENG",조수지,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경202"", ""start"": """", ""end"": """"}]","화4~6(상경202)

목4~6(상경202)"
306430-1,"경영학원론
국문 ENG",임상혁,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""상경415"", ""start"": """", ""end"": """"}]","수13~15(상경415)

목13~15(상경415)"
306430-2,"경영학원론
국문 ENG",천성용,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""상경322"", ""start"": """", ""end"": """"}]","수13~15(상경322)

목13~15(상경322)"
306430-3,"경영학원론
국문 ENG",강한길,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""상경203"", ""start"": """", ""end"": """"}]","수13~15(상경203)

목13~15(상경203)"
306430-4,"경영학원론
국문 ENG",나진성,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""상경529"", ""start"": """", ""end"": """"}]","수13~15(상경529)

목13~15(상경529)"
306430-6,경영학원론,임상혁,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,[],
306430-7,경영학원론,임상혁,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,[],
306770-1,"경제수학
국문 ENG",서미숙,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""상경406"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(상경406)
306770-2,"경제수학
국문 ENG",서미숙,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [9, 10, 11, 12, 13, 14], ""room"": ""상경406"", ""start"": ""17:00"", ""end"": ""14""}]",금9~14(상경406)
307170-1,"경제학원론
국문 ENG",조승진,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경203"", ""start"": """", ""end"": """"}]","화10~12(상경203)

목10~12(상경203)"
307170-2,"경제학원론
국문 ENG",조승진,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경504"", ""start"": """", ""end"": """"}]","화7~9(상경504)

목7~9(상경504)"
307170-3,"경제학원론
국문 ENG",김윤영,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경505"", ""start"": """", ""end"": """"}]","화7~9(상경505)

목7~9(상경505)"
307170-4,"경제학원론
국문 ENG",박현희,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경211"", ""start"": """", ""end"": """"}]","월7~9(상경211)

화10~12(상경211)"
307170-12,"경제학원론
국문 ENG",손령령,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""상경415"", ""start"": ""09:00"", ""end"": ""14:00""}]",목1~6(상경415)
341750-1,"무역학개론
국문 ENG",박근식,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경211"", ""start"": """", ""end"": """"}]","월1~3(상경211)

수1~3(상경211)"
341750-2,"무역학개론
국문 ENG",이지수,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경211"", ""start"": """", ""end"": """"}]","월10~12(상경211)

화4~6(상경211)"
550470-1,"미디어의이해
국문 ENG",전종우,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""미디어101"", ""start"": """", ""end"": """"}]","화13~15(미디어101)

수13~15(미디어101)"
550470-2,"미디어의이해
국문 ENG",김민재,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [13, 14, 15, 16, 17, 18], ""room"": ""미디어507"", ""start"": ""13"", ""end"": ""18""}]",목13~18(미디어507)
550470-3,"미디어의이해
국문 ENG",오세정,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [13, 14, 15, 16, 17, 18], ""room"": ""미디어507"", ""start"": ""13"", ""end"": ""18""}]",금13~18(미디어507)
346190-1,"민법총칙1
국문 ENG",정진명,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""대학원동216"", ""start"": """", ""end"": """"}]","화10~12(대학원동216)

목4~6(대학원동216)"
346190-2,"민법총칙1
국문 ENG",이종구,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""대학원동215"", ""start"": """", ""end"": """"}]","수10~12(대학원동215)

목16~18(대학원동215)"
346190-3,"민법총칙1
국문 ENG",남기연,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""대학원동215"", ""start"": """", ""end"": """"}]","화13~15(대학원동216)

목13~15(대학원동215)"
561940-1,"부동산이슈탐구
국문 ENG",심재국,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회215"", ""start"": """", ""end"": """"}]","화7~9(사회215)

수7~9(사회215)"
561940-2,"부동산이슈탐구
국문 ENG",심재국,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""사회215"", ""start"": ""09:00"", ""end"": ""14:00""}]",수1~6(사회215)
483460-1,"상담학개론
국문 ENG",라수현,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""소프트101"", ""start"": """", ""end"": """"}]","화7~9(소프트101)

목7~9(소프트101)"
537590-1,"인간관계와상담
국문 ENG",이혜진,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""소프트101"", ""start"": """", ""end"": """"}]","월4~6(소프트101)

수4~6(소프트101)"
561960-1,"저널리즘의이해
국문 ENG",강내원,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""미디어507"", ""start"": """", ""end"": """"}]","화10~12(미디어507)

목10~12(미디어507)"
561960-2,"저널리즘의이해
국문 ENG",강내원,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""미디어102"", ""start"": """", ""end"": """"}]","화13~15(미디어102)

수10~12(미디어102)"
561960-3,"저널리즘의이해
국문 ENG",강내원,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""미디어507"", ""start"": """", ""end"": """"}]","수4~6(미디어507)

목4~6(미디어507)"
404940-1,"정치학개론
국문 ENG",장진혁,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""사회215"", ""start"": """", ""end"": """"}]","월10~12(사회215)

수10~12(사회215)"
428050-1,"한국과국제환경
국문 ENG",조한승,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [10, 11, 12, 13, 14, 15], ""room"": ""사회105"", ""start"": ""18:00"", ""end"": ""15""}]",금10~15(사회105)
433170-1,"행정학개론
국문 ENG",김태연,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화4~6(사회101)

목4~6(사회101)"
433170-2,"행정학개론
국문 ENG",김태연,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화7~9(사회101)

목7~9(사회101)"
565590-1,"헌법국가론
국문 ENG",김래영,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""대학원동217"", ""start"": """", ""end"": """"}]","월4~6(대학원동217)

수4~6(대학원동217)"
565590-2,"헌법국가론
국문 ENG",김래영,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""FRI"", ""day_kor"": ""금"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""대학원동214"", ""start"": ""09:00"", ""end"": ""14:00""}]",금1~6(대학원동214)
565590-3,"헌법국가론
국문 ENG",장철준,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""대학원동216"", ""start"": """", ""end"": """"}]","월4~6(대학원동216)

목10~12(대학원동216)"
550370-1,"현대사회와행정
국문 ENG",김형수,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화10~12(사회101)

수10~12(사회101)"
550370-2,"현대사회와행정
국문 ENG",김형수,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""사회101"", ""start"": """", ""end"": """"}]","화13~15(사회101)

수13~15(사회101)"
546670-1,"회계학원론
국문 ENG",조선애,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""상경201"", ""start"": """", ""end"": """"}]","화4~6(상경201)

목4~6(상경201)"
546670-2,"회계학원론
국문 ENG",문보영,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경409"", ""start"": """", ""end"": """"}]","월7~9(상경409)

화7~9(상경409)"
546670-3,"회계학원론
국문 ENG",문보영,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""상경409"", ""start"": """", ""end"": """"}]","월10~12(상경409)

화4~6(상경409)"
546670-6,"회계학원론
국문 ENG",김요환,3,학문기초,퇴계혁신칼리지(사회계열광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [], ""room"": ""상경409"", ""start"": """", ""end"": """"}]","목7~9(상경409)

금7~9(상경409)"
452260-1,"동아시아의역사와문화
국문 ENG",김한신,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""TUE"", ""day_kor"": ""화"", ""periods"": [], ""room"": ""인문509"", ""start"": """", ""end"": """"}]","화1~3(인문509)

목7~9(인문509)"
452260-2,"동아시아의역사와문화
국문 ENG",빈동철,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [11, 12, 13, 14, 15, 16], ""room"": ""인문508"", ""start"": ""19:00"", ""end"": ""16""}]",목11~16(인문508)
536130-1,"문화유산학개론
국문 ENG",이종수,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문508"", ""start"": """", ""end"": """"}]","월3~5(인문508)

수5~7(인문508)"
536130-2,"문화유산학개론
국문 ENG",이종수,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""인문508"", ""start"": """", ""end"": """"}]","수1~3(인문508)

목3~5(인문508)"
500720-1,"언어와문화
국문 ENG",김현주,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문302"", ""start"": """", ""end"": """"}]","월7~9(인문302)

수6~8(인문302)"
500720-2,"언어와문화
국문 ENG",김현주,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""WED"", ""day_kor"": ""수"", ""periods"": [], ""room"": ""인문302"", ""start"": """", ""end"": """"}]","수10~12(인문302)

목13~15(인문302)"
445690-1,"언어학의이해
국문 ENG",차명희,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""THU"", ""day_kor"": ""목"", ""periods"": [], ""room"": ""인문503"", ""start"": """", ""end"": """"}]","목4~6(인문503)

금4~6(인문503)"
445690-2,"언어학의이해
국문 ENG",윤혜경,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [1, 2, 3, 4, 5, 6], ""room"": ""인문207"", ""start"": ""09:00"", ""end"": ""14:00""}]",월1~6(인문207)
500670-1,"영미인문학입문1
국문 ENG",김성헌,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문301"", ""start"": """", ""end"": """"}]","월11~13(인문301)

수3~5(인문301)"
500670-2,"영미인문학입문1
국문 ENG",김성헌,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문408"", ""start"": """", ""end"": """"}]","월4~6(인문408)

목4~6(인문408)"
471670-1,"철학입문
국문 ENG",김준영,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문403"", ""start"": """", ""end"": """"}]","월8~10(인문403)

화8~10(인문403)"
500480-1,"한국문화와철학
국문 ENG",황종원,3,학문기초,퇴계혁신칼리지(인문계열광역),1,False,False,대면수업,"[{""day"": ""MON"", ""day_kor"": ""월"", ""periods"": [], ""room"": ""인문323"", ""start"": """", ""end"": """"}]","월4~6(인문323)

목4~6(인문323)"
